date,start_time,duration,location,witnesses,colors,remarks,year,quarter,duration_seconds,country,postnr,latitude,longitude
31-08-2010,21:02,1–2 min,2650 Hvidovre,1,hvid,se beretningDen internationale Rumstation ISS,2010,3,120,Danmark,2650,55.58934868,12.46097002
31-08-2010,22:50,min. 45 min,Øster Kippinge4840 Nørre Alslev,2,ukendt,se beretning og forklaring,2010,3,2700,Danmark,4840,54.93527293,11.78722678
02-09-2010,22:35,4 min,2730 Herlev,1,"orange, rød",se beretning,2010,3,240,Danmark,2730,55.74057031,12.42581802
02-09-2010,22:40,4–5 sek,8700 Horsens,2,hvid,se beretning,2010,3,5,Danmark,8700,55.86597915,9.89301425
03-09-2010,20:00,10 min,2610 Rødovre,4,ukendt,se beretningBalloner,2010,3,600,Danmark,2610,55.68182922,12.44863533
04-09-2010,01:35,ca. 5 sek,7000 Fredericia,1,blå,se beretning,2010,3,5,Danmark,7000,55.57103757,9.66918005
04-09-2010,00:00,15 min,1310 København K,1,rød,se beretningBalloner,2010,3,900,Danmark,1310,55.68593955,12.59029867
04-09-2010,22:25,3 min,København Ø,1,gul,se beretningBalloner,2010,3,180,Danmark,nan,,
04-09-2010,22:30,3–5 min,Refshaleøen1433 København K,1,hvid,se beretningBalloner,2010,3,300,Danmark,1433,55.72946145,12.72430087
06-09-2010,04:55,ca. 20 sek,4450 Jyderup,1,sort,se beretning,2010,3,20,Danmark,4450,55.61622153,11.38733175
09-09-2010,21:30,2 min,2970 Hørsholm,1,grå,se beretning,2010,3,120,Danmark,2970,55.88126308,12.43890506
10-09-2010,11:30,20 sek,5000 Odense C,4,"gul, hvid",se beretning,2010,3,20,Danmark,5000,55.403021,10.39174411
11-09-2010,21:00,5–6 min,2620 Albertslund,3,rød,se beretningBalloner,2010,3,360,Danmark,2620,55.6869516,12.34477556
11-09-2010,21:01,4 min,2620 Albertslund,7,gul,se beretningBalloner,2010,3,240,Danmark,2620,55.6869516,12.34477556
11-09-2010,21:02,1 min,2620 Albertslund,2,ukendt,se beretningBalloner,2010,3,60,Danmark,2620,55.6869516,12.34477556
12-09-2010,04:03,ca. 45 sek,8210 Århus V,1,gul,se beretning,2010,3,45,Danmark,8210,56.17162148,10.15819911
23-09-2010,21:30,20–25 sek,3450 Allerød,3,ukendt,se beretning,2010,3,25,Danmark,3450,55.86605512,12.33661891
26-09-2010,01:09,10–15 min,2880 Gladsaxe,3,gul,se beretningBalloner,2010,3,900,Danmark,2880,55.76191781,12.44587672
26-09-2010,01:15,2 min,2860 Søborg,2,rød,se beretningBalloner,2010,3,120,Danmark,2860,55.73800813,12.48425242
28-09-2010,20:45,ca. 5 min,2400 København NV,1,ukendt,se beretning,2010,3,300,Danmark,2400,55.71256101,12.52876704
15-08-1980,21:30,1–2 min,4100 Ringsted,3,ukendt,se beretning,2010,4,120,Danmark,4100,55.43053197,11.82805925
15-08-1980,20:00,2–4 min,4171 Glumsø,3,ukendt,se beretning,2010,4,240,Danmark,4171,55.36237671,11.67300466
22-09-2010,20:08,5–19 sek,2500 Valby,1,rød,fotosag,2010,4,19,Danmark,2500,55.65941452,12.49869399
30-09-2010,23:00,"1,5–2 t",8900 Randers,5,hvid,se beretningJupiter,2010,4,7200,Danmark,8900,56.46401254,10.0331817
03-10-2010,22:00,ca. 3 min,9400 Nørresundby,1,ukendt,se beretning,2010,4,180,Danmark,9400,57.08119416,9.92809079
08-10-2010,20:08,ca. 2 min,9490 Pandrup,2,ukendt,se beretning,2010,4,120,Danmark,9490,57.20322545,9.65450533
09-10-2010,14:00,2 min,4400 Kalundborg,1,grå,se beretning,2010,4,120,Danmark,4400,55.70601705,10.97431629
11-10-2010,13:10,ca. 10 min,2880 Bagsværd,5,gul,se beretning,2010,4,600,Danmark,2880,55.76191781,12.44587672
11-10-2010,18:00,30 min,4200 Slagelse,5,ukendt,se beretning,2010,4,1800,Danmark,4200,55.40887345,11.37134678
16-10-2010,00:44,ca. 20 min,2635 Ishøj,1,"grå, hvid, rød",se beretning,2010,4,1200,Danmark,2635,55.58776321,12.39483896
16-10-2010,12:45,et par sek,1620 København V,1,ukendt,se beretning,2010,4,0,Danmark,1620,55.67264298,12.55913327
18-10-2010,06:15,ca. 15 min,5200 Odense V,1,"grøn, rød",se beretning,2010,4,900,Danmark,5200,55.39401435,10.32843174
21-10-2010,20:00,få sek,8800 Viborg,1,ukendt,se beretningildkugle,2010,4,0,Danmark,8800,56.41681148,9.36897659
21-10-2010,20:04,ca. 7 sek,4400 Kalundborg,1,gul,se beretningildkugle,2010,4,7,Danmark,4400,55.70601705,10.97431629
22-10-2010,05:11,¼ sek,9700 Brønderslev,1,hvid,se beretning,2010,4,0,Danmark,9700,57.28432949,9.88277134
22-10-2010,22:35,1 min,4700 Næstved,2,rød,se beretning,2010,4,60,Danmark,4700,55.19504272,11.77357353
25-10-2010,08:20,3 min/obs,4230 Skælskør og  Slagelse,1,hvid,se beretning,2010,4,180,Danmark,4230,55.17717085,11.34912168
30-10-2010,20:36,3 á 2 min,2620 Albertslund,4,ukendt,se beretning,2010,4,120,Danmark,2620,55.6869516,12.34477556
30-10-2010,23:15,ca. 1 t,7600 Struer,2,hvid,se beretning,2010,4,3600,Danmark,7600,56.52775554,8.60339354
31-10-2010,00:15,ca. 3 min,6971 Spjald,1,"blå, grøn",Projektør-/laserlysse beretning,2010,4,180,Danmark,6971,56.15361133,8.50600358
05-11-2010,19:00,ca. 10 min,9200 Aalborg SV,1,"grøn, gul, rød",se beretning,2010,4,600,Danmark,9200,57.00928951,9.86220561
06-11-2010,23:10,10 min,2000 Frederiksberg,2,ukendt,se beretning,2010,4,600,Danmark,2000,55.67945641,12.51562935
17-11-2010,21:30,45 min,8950 Voer,1,hvid,se beretning,2010,4,2700,Danmark,8950,56.53413791,10.32882868
25-11-2010,19:20,2 min,8700 Horsens,1,ukendt,se beretning,2010,4,120,Danmark,8700,55.86597915,9.89301425
04-12-2010,18:50,30 sek,"2830 Sorgenfri,  Virum",2,ukendt,se beretning,2010,4,30,Danmark,2830,55.78962271,12.46836985
09-12-2010,21:35,ca. 2 sek,6933 Kibæk,1,grå,se beretning,2010,4,2,Danmark,6933,55.94883412,8.92947696
14-12-2010,23:00,3 sek,7760 Hurup Thy,1,grøn,se beretning,2010,4,3,Danmark,7760,56.72425361,8.42909599
15-12-2010,17:30,1 min,2400 København NV,1,ukendt,se beretning,2010,4,60,Danmark,2400,55.71256101,12.52876704
16-12-2010,16:45,5 min,8000 Århus C,1,"orange, rød",Ballonerse beretning,2010,4,300,Danmark,8000,56.15051496,10.27802097
16-12-2010,17:30,3–4 min,8210 Århus V,3,ukendt,Ballonerse beretning,2010,4,240,Danmark,8210,56.17162148,10.15819911
21-12-2010,15:52,ca. 7 min,Nyhavn1051 Købenmhavn K,1,ukendt,se beretning,2010,4,420,Danmark,1051,55.6798377,12.59022696
21-12-2010,17:16,?,8000 Århus C,1,grøn,se beretning,2010,4,0,Danmark,8000,56.15051496,10.27802097
22-12-2010,23:20,45 sek,8310 Tranbjerg,2,sort,se beretning,2010,4,45,Danmark,8310,56.09423322,10.13924601
26-12-2010,20:06,2 min,8340 Malling,1,"rød, sort",se beretning,2010,4,120,Danmark,8340,56.02634501,10.2151148
26-12-2010,21:00,5 min,3520 Farum,2,"gul, rød",se beretning,2010,4,300,Danmark,3520,55.81981968,12.35067108
27-12-2010,20:45,2 t,8653 Them,3,"grøn, gul, rød",se beretning,2010,4,7200,Danmark,8653,56.08668443,9.55044283
15-07-1954,22:00,ca. 10/15 sek,Ravsted6372 Bylderup-Bov,1,ukendt,,2009,1,15,Danmark,6372,55.01708464,9.14165594
15-05-2009,20:00,10–20 min,4130 Viby Sj.,2,ukendt,,2009,1,1200,Danmark,4130,55.55011926,12.00904287
13-06-1959,16:00,15 sek,"7100 Skærup,  Vejle",3,sort,,2009,1,15,Danmark,7100,55.69052913,9.5066267
31-12-1978,00:00,ca. 10 min,Mejdal7500 Holstebro,2,ukendt,se beretning,2009,1,600,Danmark,7500,56.34794414,8.58519299
24-07-1984,21:00,25 min,2750 Ballerup,2,"grå, sort",se beretning,2009,1,1500,Danmark,2750,55.73668449,12.3638449
18-02-2008,07:20,ca. 2–3 min,9900 Frederikshavn,1,ukendt,se beretning,2009,1,180,Danmark,9900,57.52270103,10.72500277
15-07-2008,22:00,ca. 4 sek,Løgten8541 Skødstrup,2,hvid,,2009,1,4,Danmark,8541,56.26151082,10.36793908
19-12-2008,17:30,1 min,"6270 mellem Abild og Gallehus,  Tønder",1,ukendt,,2009,1,60,Danmark,6270,54.95248429,8.89453488
31-12-2008,18:25,5 min,5953 Lohals,2,ukendt,,2009,1,300,Danmark,5953,55.06361655,10.94268354
31-12-2008,20:00,5–10 minpr. obs.,Klegod6950 Ringkøbing,8,rød,,2009,1,600,Danmark,6950,56.20098497,4.07461311
31-12-2008,21:00,fle­re min,9240 Nibe,2,rød,fotosag,2009,1,0,Danmark,9240,56.94881207,9.57985536
31-12-2008,23:20,2–3 min,6330 Padborg,2,gul,,2009,1,180,Danmark,6330,54.84549059,9.30983473
31-12-2008,23:55,ca. 40 min,6240 Løgumkloster,2,"gul, orange, rød",,2009,1,2400,Danmark,6240,55.06237954,8.96415413
31-12-2008,00:00,½‑1 min,7500 Holstebro,6,ukendt,,2009,1,60,Danmark,7500,56.34794414,8.58519299
01-01-2009,00:10,5–10 min,Tornby Strand9850 Hirtshals,2,rød,,2009,1,600,Danmark,9850,57.94281241,9.71496643
01-01-2009,00:15,10 min,7500 Holstebro,10,ukendt,,2009,1,600,Danmark,7500,56.34794414,8.58519299
01-01-2009,00:15,ca. 1 min,9200 Aalborg SV,3,hvid,,2009,1,60,Danmark,9200,57.00928951,9.86220561
01-01-2009,00:30,3 min,4700 Næstved,1,ukendt,,2009,1,180,Danmark,4700,55.19504272,11.77357353
01-01-2009,00:30,30 min,Fjellerup Strand8585 Glesborg,4,ukendt,,2009,1,1800,Danmark,8585,56.58757292,10.64766235
01-01-2009,00:33,ca. 2 min,7500 Holstebro,4,ukendt,,2009,1,120,Danmark,7500,56.34794414,8.58519299
01-01-2009,00:40,30 min,3600 Frederikssund,4,rød,,2009,1,1800,Danmark,3600,55.85479562,12.07923445
01-01-2009,00:45,ca. 5 min,9240 Nibe,2,gul,,2009,1,300,Danmark,9240,56.94881207,9.57985536
01-01-2009,00:47,ca. 3 min,"9240 Skørbæk,  Nibe",2,rød,,2009,1,180,Danmark,9240,56.94881207,9.57985536
01-01-2009,00:55,30 min,Hummingen4983 Dannemare,2,ukendt,,2009,1,1800,Danmark,4983,54.71726169,11.17254811
01-01-2009,00:47,3–4 min,9240 Nibe,4,rød,,2009,1,240,Danmark,9240,56.94881207,9.57985536
01-01-2009,02:30,1–2 min,9900 Frederikshavn,2,gul,,2009,1,120,Danmark,9900,57.52270103,10.72500277
01-01-2009,04:00,2–30 min,4291 Ruds Vedby,1,gul,,2009,1,1800,Danmark,4291,55.55253436,11.38504044
01-01-2009,18:40,ca. 5 min,Greve Boldbane2670 Greve,2,"gul, orange",,2009,1,300,Danmark,2670,55.54103195,12.3529229
01-01-2009,19:00,2 min,6240 Løgumkloster,2,"gul, orange, rød",,2009,1,120,Danmark,6240,55.06237954,8.96415413
01-01-2009,23:10,3 min,7700 Thisted,1,ukendt,,2009,1,180,Danmark,7700,57.32370377,7.90681299
02-01-2009,20:49,60–80 sek,Rørbæk Sø7361 Ejstrupholm,5,ukendt,,2009,1,80,Danmark,7361,56.02375436,9.24826265
02-01-2009,21:30,2–3 min,2830 Virum,2,rød,,2009,1,180,Danmark,2830,55.78962271,12.46836985
03-01-2009,18:25,ca. 150 s,2500 Valby,2,ukendt,,2009,1,150,Danmark,2500,55.65941452,12.49869399
03-01-2009,19:00,2 min,6240 Løgumkloster,2,"gul, orange, rød",,2009,1,120,Danmark,6240,55.06237954,8.96415413
03-01-2009,21:31,1½‑2 min,3905 NuussusaqGrønland,3,ukendt,,2009,1,120,USA,3905,,
07-01-2009,18:50,2 min,4880 Nysted,1,hvid,,2009,1,120,Danmark,4880,54.62941506,11.74490279
07-01-2009,23:20,< 5 sek,6320 Egernsund,1,"blå, gul",,2009,1,5,Danmark,6320,54.90003298,9.61059297
09-01-2009,17:00,5 min,Stepping6070 Christiansfeld,1,hvid,fotosag,2009,1,300,Danmark,6070,55.35487274,9.44750863
09-01-2009,21:50,1–2 min,5000 Odense C,2,ukendt,,2009,1,120,Danmark,5000,55.403021,10.39174411
10-01-2009,17:50,ca. 1 min,4220 Korsør,4,"gul, orange",,2009,1,60,Danmark,4220,55.34799675,11.02962796
11-01-2009,18:00,læn­ge,4960 Holeby,2,gul,,2009,1,0,Danmark,4960,54.70172856,11.53543477
16-01-2009,07:43,10–15 sek,4700 Næstved,1,ukendt,,2009,1,15,Danmark,4700,55.19504272,11.77357353
17-01-2009,20:00,3–5 sek,4850 Stubbekøbing,3,"blå, hvid",meteor,2009,1,5,Danmark,4850,54.71290684,12.41175242
17-01-2009,20:00,3–4 sek,4771 Gl. Kalvehave,3,"blå, hvid",meteor,2009,1,4,Danmark,4771,55.00889353,12.15645358
17-01-2009,20:03,1–3 sek,4362 Sandved,2,blå,meteor,2009,1,3,Danmark,4362,,
17-01-2009,20:08,3–5 sek,4840 Nørre Alslev,8,"blå, rød",meteor,2009,1,5,Danmark,4840,54.93527293,11.78722678
17-01-2009,20:09,4 sek,4700 Næstved,2,"blå, gul, hvid, rød",meteor,2009,1,4,Danmark,4700,55.19504272,11.77357353
17-01-2009,20:09,få sek,4800 Nykøbing F,3,blå,meteor,2009,1,0,Danmark,4800,54.7930621,11.90198993
17-01-2009,20:09,få sek,4800 mellem  Nykøbing F og  Nysted,2,ukendt,meteor,2009,1,0,Danmark,4800,54.7930621,11.90198993
17-01-2009,20:10,3–4 sek,"4400 Årby,  Kalundborg",2,ukendt,meteor,2009,1,4,Danmark,4400,55.70601705,10.97431629
17-01-2009,20:10,2–4 sek,4681 Herfølge,3,blå,meteor,2009,1,4,Danmark,4681,55.41715543,12.14194267
17-01-2009,20:10,få sek,3700 Rønne,1,grøn,meteor,2009,1,0,Danmark,3700,54.98495945,14.40163467
17-01-2009,20:10,2–3 sek,4872 Idestrup,2,ukendt,meteor,2009,1,3,Danmark,4872,54.70210497,12.11248046
17-01-2009,20:16,ca. 3 min,Stubberup4880 Nysted,3,ukendt,meteor,2009,1,180,Danmark,4880,54.62941506,11.74490279
17-01-2009,20:20,1–2 sek,4800 Nykøbing F,6,"blå, grøn",meteor,2009,1,2,Danmark,4800,54.7930621,11.90198993
21-01-2009,19:00,10 min,"8200 Skejby,  Århus N",1,ukendt,se beretning,2009,1,600,Danmark,8200,56.20167527,10.15922351
21-01-2009,19:11,2 min,Rantzausminde5700 Svendborg,2,gul,,2009,1,120,Danmark,5700,55.01443666,10.59802878
24-01-2009,18:51,?,4760 Vordingborg,1,"hvid, rød",,2009,1,0,Danmark,4760,55.02464842,11.8960716
24-01-2009,22:45,15 min,2650 Hvidovre,4,ukendt,,2009,1,900,Danmark,2650,55.58934868,12.46097002
24-01-2009,22:45,5 min,2650 Hvidovre,2,ukendt,,2009,1,300,Danmark,2650,55.58934868,12.46097002
27-01-2009,17:28,2–5 min,8660 Skanderborg,2,rød,,2009,1,300,Danmark,8660,56.02388208,9.89235588
27-01-2009,19:43,5 min og mere,Lindelse/Statene5900 Rudkøbing,2,rød,,2009,1,300,Danmark,5900,54.88518842,10.80968538
28-01-2009,20:10,ca. 4–5 min,2000 Frederiksberg,3,gul,,2009,1,300,Danmark,2000,55.67945641,12.51562935
30-01-2009,16:30,6 t,8800 Viborg,4,ukendt,,2009,1,21600,Danmark,8800,56.41681148,9.36897659
05-02-2009,05:13,ca. 5 min,Vildsundbroen7950 Erslev,1,ukendt,,2009,1,300,Danmark,7950,56.8517685,8.69843044
08-02-2009,07:00,fle­re min,7800 Skive,1,"orange, rød",,2009,1,0,Danmark,7800,56.46317549,8.99505562
09-02-2009,21:28,2–3 min,2200 København N,2,ukendt,varmluftballoner,2009,1,180,Danmark,2200,55.6940569,12.54914572
12-02-2009,11:45,8 sek,6340 Kruså,1,"gul, hvid",,2009,1,8,Danmark,6340,54.8687306,9.46328593
12-02-2009,18:48,ca. 30 sek,5260 Odense S,1,gul,,2009,1,30,Danmark,5260,55.34939755,10.39917484
12-02-2009,19:34,2 sek,9990 Skagen,1,gul,,2009,1,2,Danmark,9990,57.85540126,10.48570715
12-02-2009,21:15,20 min,4900 Nakskov,3,"gul, rød",,2009,1,1200,Danmark,4900,54.75748092,10.98835691
13-02-2009,19:30,4 t,Ølsemagle4600 Køge,1,"blå, hvid, rød",,2009,1,14400,Danmark,4600,55.45527126,12.22015308
13-02-2009,20:45,ca. 15–30 min,Bønnerup Havn8585 Glesborg,2,"grøn, gul",,2009,1,1800,Danmark,8585,56.58757292,10.64766235
13-02-2009,21:15,?,4990 Sakskøbing,2,rød,varmluftballoner,2009,1,0,Danmark,4990,54.8143415,11.63568865
14-02-2009,06:40,5 sek,7400 Herning,1,ukendt,,2009,1,5,Danmark,7400,56.11911505,8.98775376
14-02-2009,20:25,6–7 min,9430 Vadum,3,ukendt,,2009,1,420,Danmark,9430,57.11542161,9.8563612
14-02-2009,20:45,>3 t,7470 Karup J,3,blå,,2009,1,10800,Danmark,7470,56.32799021,9.17419358
14-02-2009,22:00,2 min,9200 Aalborg SV,2,gul,helikoptere,2009,1,120,Danmark,9200,57.00928951,9.86220561
17-02-2009,20:30,15+ min,2600 Glostrup- Albertslund,1,"gul, hvid",Venus,2009,1,900,Danmark,2600,55.6741838,12.39697754
17-02-2009,20:30,5 min,6933 Kibæk,2,gul,,2009,1,300,Danmark,6933,55.94883412,8.92947696
27-02-2009,21:00,3 min,"4300 Borup,  Holbæk",1,ukendt,,2009,1,180,Danmark,4300,55.73825064,11.69985606
27-02-2009,21:00,2 min,"4300 Tuse,  Holbæk",2,ukendt,fotosag,2009,1,120,Danmark,4300,55.73825064,11.69985606
27-02-2009,21:06,2 min,Butterup4420 Regstrup,1,rød,,2009,1,120,Danmark,4420,55.66048124,11.60711139
28-02-2009,05:00,3 min,8700 Horzsens,1,hvid,,2009,1,180,Danmark,8700,55.86597915,9.89301425
28-02-2009,23:15,50 min,"Lund,",2,hvid,,2009,1,3000,Sverige,nan,,
02-03-2009,23:43,10 sek,8340 Malling,1,"grøn, gul",,2009,1,10,Danmark,8340,56.02634501,10.2151148
03-03-2009,19:14,10 min,3670 Veksø Sj.,1,"blå, gul",,2009,1,600,Danmark,3670,55.75497247,12.23729507
04-03-2009,11:00,?,Lanzarote,1,ukendt,fotosag,2009,1,0,Danmark,nan,,
07-03-2009,23:37,4 min,4200 Slagelse,1,gul,,2009,1,240,Danmark,4200,55.40887345,11.37134678
08-03-2009,20:00,2–3 t,4040 Jyllinge,4,hvid,,2009,1,10800,Danmark,4040,55.75603087,12.10404063
11-03-2009,19:42,30 sek,2680 Solrød Strand,1,ukendt,,2009,1,30,Danmark,2680,55.5150734,12.26072581
11-03-2009,12:50,10 min,8920 Randers NV,2,sølv,,2009,1,600,Danmark,8920,56.48050883,9.88044731
11-03-2009,20:30,45 min,Løvel9620 Aalestrup,4,"grøn, hvid, rød",,2009,1,2700,Danmark,9620,56.69297871,9.4967184
13-03-2009,20:30,5–7 min,3650 Ølstykke,4,hvid,,2009,1,420,Danmark,3650,55.78991195,12.1609202
13-03-2009,21:00,ca. 2 t,Hundige2670 Greve,3,hvid,projektør,2009,1,7200,Danmark,2670,55.54103195,12.3529229
13-03-2009,21:50,15 sek,2690 Karlslunde,3,ukendt,projektør,2009,1,15,Danmark,2690,55.5692769,12.21374503
13-03-2009,22:00,?,2670 Greve,1,hvid,projektør,2009,1,0,Danmark,2670,55.54103195,12.3529229
13-03-2009,22:30,få min,2670 Greve,2,hvid,,2009,1,0,Danmark,2670,55.54103195,12.3529229
13-03-2009,23:45,4 min,8260 Viby J,2,hvid,,2009,1,240,Danmark,8260,56.12635244,10.13778473
17-03-2009,22:00,5 min,Hatting8700 Horsens,1,"hvid, rød",se beretning,2009,1,300,Danmark,8700,55.86597915,9.89301425
18-03-2009,00:18,ca. 30 min,5260 Odense S,4,"blå, hvid",,2009,1,1800,Danmark,5260,55.34939755,10.39917484
19-03-2009,19:30,3–4 min,8520 Lystrup,3,ukendt,,2009,1,240,Danmark,8520,56.24438884,10.22716475
27-03-2009,22:15,ca. 3 min,Snoldelev4621 Gadstrup,1,"gul, orange",,2009,1,180,Danmark,4621,55.5745913,12.08017443
29-03-2009,00:15,1 min,Svogerslev4000 Roskilde,2,rød,,2009,1,60,Danmark,4000,55.65647451,12.06373356
14-10-1968,21:30,20 min,"Ventspils, Letland",1,hvid,,2009,2,1200,Danmark,nan,,
15-06-1995,04:00,ca. 3 min,Cypern,3,ukendt,,2009,2,180,Danmark,nan,,
13-03-2009,22:40,1–3 min,2690 Karlslunde,2,hvid,,2009,2,180,Danmark,2690,55.5692769,12.21374503
01-04-2009,17:35,2,8543 Hornslet,1,"grøn, rød",,2009,2,120,Danmark,8543,56.33260256,10.29717181
03-04-2009,20:40,2–3 min,2750 Ballerup,2,ukendt,,2009,2,180,Danmark,2750,55.73668449,12.3638449
03-04-2009,20:45,1 min,9480 Nr. Lyngby,4,ukendt,,2009,2,60,Danmark,9480,57.38233116,9.65510765
04-04-2009,21:50,10–15 min,Christiania1440 København K,3,ukendt,,2009,2,900,Danmark,1440,55.67308696,12.60137342
04-04-2009,22:00,5–7 min,Holmens Kanal1060 København K,2,"gul, hvid",,2009,2,420,Danmark,1060,55.67651434,12.5837984
04-04-2004,22:15,15 min,1436 København K,2,"gul, hvid",,2009,2,900,Danmark,1436,55.6760139,12.6035624
04-04-2009,22:30,30 min,Christianshavn1430 København K,2,gul,se beretning,2009,2,1800,Danmark,1430,55.67701184,12.59864182
05-04-2009,12:25,?,9480 Løkken,1,"grå, hvid",fotosag,2009,2,0,Danmark,9480,57.38233116,9.65510765
06-04-2009,21:30,2 min,Kettrup Bjerge9480 Løkken,2,"gul, hvid",,2009,2,120,Danmark,9480,57.38233116,9.65510765
10-04-2009,21:31,5 min,8500 Grenå,2,ukendt,,2009,2,300,Danmark,8500,56.43069147,11.08217337
11-04-2009,21:16,5 min,8600 Silkeborg,2,"gul, orange",,2009,2,300,Danmark,8600,56.17147071,9.4900253
12-04-2009,20:58,15 sek,Ordrup Næs4540 Fårevejle,8,"gul, orange, rød",,2009,2,15,Danmark,4540,55.85310811,11.37403038
17-04-2009,21:25,ca. 5 min,8723 Løsning,2,"gul, orange",,2009,2,300,Danmark,8723,55.81385497,9.69416947
18-04-2009,00:41,2–3 sek,8000 Århus C,2,"gul, hvid",,2009,2,3,Danmark,8000,56.15051496,10.27802097
19-04-2009,22:59,2–3 sek,8240 Risskov,1,gul,,2009,2,3,Danmark,8240,56.18719668,10.24680782
23-04-2009,10:10,få min,9500 Hobro,1,sølv,,2009,2,0,Danmark,9500,56.6528756,9.77366901
23-04-2009,16:30,15 min,8700 Horsens,3,"hvid, sølv",se beretning,2009,2,900,Danmark,8700,55.86597915,9.89301425
23-04-2009,16:45,30 min,8700 Horsens,3,"hvid, sølv",se beretning,2009,2,1800,Danmark,8700,55.86597915,9.89301425
23-04-2009,22:15,15 min,4200 Slagelse,1,rød,,2009,2,900,Danmark,4200,55.40887345,11.37134678
23-04-2009,22:25,30 min,7800 Skive,1,"gul, hvid",,2009,2,1800,Danmark,7800,56.46317549,8.99505562
24-04-2009,22:00,4 min,6700 Esbjerg,2,rød,,2009,2,240,Danmark,6700,55.45935717,8.46174114
24-04-2009,23:00,2 sek,8240 Risskov,1,"gul, rød",,2009,2,2,Danmark,8240,56.18719668,10.24680782
27-04-2009,22:25,få sek.,9440 Åbybro,1,"gul, hvid",meteor,2009,2,0,Danmark,9440,57.16282327,9.76743314
27-04-2009,22:30,2 sek.,8200 Århus N,1,gul,meteor,2009,2,2,Danmark,8200,56.20167527,10.15922351
15-05-2009,03:30,15–25 sek,7400 Herning,1,ukendt,,2009,2,25,Danmark,7400,56.11911505,8.98775376
02-05-2009,11:30,20 min,2980 Kokkedal,3,ukendt,,2009,2,1200,Danmark,2980,55.91992432,12.45605071
02-05-2009,23:35,18 min,2980 Kokkedal,4,gul,,2009,2,1080,Danmark,2980,55.91992432,12.45605071
07-05-2009,22:30,30 min,1430 København K,2,gul,,2009,2,1800,Danmark,1430,55.67701184,12.59864182
07-05-2009,22:40,ca. 10 min,1455 København K,7,ukendt,fotosag,2009,2,600,Danmark,1455,55.67883409,12.57032224
08-05-2009,21:50,3 min,2770 Kastrup,1,ukendt,,2009,2,180,Danmark,2770,55.63352245,12.78698239
08-05-2009,22:00,15 min,2690 Karlslunde,3,ukendt,varmluftballoner,2009,2,900,Danmark,2690,55.5692769,12.21374503
08-05-2009,22:00,ca. 30 min,2690 Karlslunde,2,ukendt,varmluftballoner,2009,2,1800,Danmark,2690,55.5692769,12.21374503
09-05-2009,22:00,15 min,6400 Sønderborg,2,"hvid, rød",,2009,2,900,Danmark,6400,54.9528525,9.71079556
09-05-2009,23:00,ca. 1 min,9990 Skagen,2,rød,,2009,2,60,Danmark,9990,57.85540126,10.48570715
10-05-2009,22:25,?,6400 Sønderborg,2,"gul, orange",,2009,2,0,Danmark,6400,54.9528525,9.71079556
